site,site_idx,treat,y
Ethiopia,6,0,2.0744075227051972
Ethiopia,6,0,3.5814557229611093
Ethiopia,6,0,4.964394071431241
Ethiopia,6,0,13.208834225772408
Ethiopia,6,0,1.7729978826540145
Ethiopia,6,0,-8.244440154341168
Ethiopia,6,0,6.382792377554453
Ethiopia,6,0,57.267831609724674
Ethiopia,6,0,-1.20563856020473
Ethiopia,6,0,-0.1950297670919416
Ethiopia,6,0,7.091991530616058
Ethiopia,6,0,29.786364428587444
Ethiopia,6,0,12.410985178578102
Ethiopia,6,0,0.0
Ethiopia,6,0,0.2659496823981022
Ethiopia,6,0,30.850163158179853
Ethiopia,6,0,14.183983061232116
Ethiopia,6,0,35.459957653080295
Ethiopia,6,0,4.645254452553518
Ethiopia,6,0,0.14183983061232117
Ethiopia,6,0,1.8793777556132554
Ethiopia,6,0,1.0637987295924087
Ethiopia,6,0,0.8864989413270072
Ethiopia,6,0,29.43176485205664
Ethiopia,6,0,10.99258687245489
Ethiopia,6,0,5.496293436227445
Ethiopia,6,0,7.978490471943066
Ethiopia,6,0,0.0
Ethiopia,6,0,22.853942707410248
Ethiopia,6,0,16.04563083801883
Ethiopia,6,0,9.840138248729781
Ethiopia,6,0,5.850893012758248
Ethiopia,6,0,0.0
Ethiopia,6,0,6.02819280102365
Ethiopia,6,0,13.86265749525786
Ethiopia,6,0,10.850747041842569
Ethiopia,6,0,-14.893182214293722
Ethiopia,6,0,3.7232955535734304
Ethiopia,6,0,4.521144600767737
Ethiopia,6,0,16.69411260509414
Ethiopia,6,0,-38.314484244153256
Ethiopia,6,0,-0.2659496823981022
Ethiopia,6,0,-0.17729978826540146
Ethiopia,6,0,1.7729978826540145
Ethiopia,6,0,-2.304897247450219
Ethiopia,6,0,-14.183983061232116
Ethiopia,6,0,28.27931622833153
Ethiopia,6,0,0.0
Ethiopia,6,0,25.992148959707855
Ethiopia,6,0,-12.410985178578102
Ethiopia,6,0,-0.17729978826540146
Ethiopia,6,0,9.75148835459708
Ethiopia,6,0,13.474783908170512
Ethiopia,6,0,-1.950297670919416
Ethiopia,6,0,-13.652083696435913
Ethiopia,6,0,6.932421721177197
Ethiopia,6,0,2.2339773321440584
Ethiopia,6,0,7.145181467095679
Ethiopia,6,0,4.432494706635037
Ethiopia,6,0,0.5318993647962044
Ethiopia,6,0,19.006537302051036
Ethiopia,6,0,13.355288352632067
Ethiopia,6,0,-15.956980943886132
Ethiopia,6,0,20.840739539103943
Ethiopia,6,0,28.811215593127738
Ethiopia,6,0,-4.787094283165839
Ethiopia,6,0,-1.1524486237251095
Ethiopia,6,0,-3.5814557229611093
Ethiopia,6,0,13.918033378834014
Ethiopia,6,0,10.194737825260583
Ethiopia,6,0,0.0
Ethiopia,6,0,-1.7729978826540145
Ethiopia,6,0,8.687689625004671
Ethiopia,6,0,2.659496823981022
Ethiopia,6,0,9.574188566331678
Ethiopia,6,0,8.864989413270074
Ethiopia,6,0,52.430218141284286
Ethiopia,6,0,7.978490471943066
Ethiopia,6,0,51.40358051233295
Ethiopia,6,0,18.43917797960175
Ethiopia,6,0,-9.75148835459708
Ethiopia,6,0,-5.318993647962044
Ethiopia,6,0,-9.75148835459708
Ethiopia,6,0,15.247781790824526
Ethiopia,6,0,28.36796612246423
Ethiopia,6,0,27.304167392871825
Ethiopia,6,0,0.28367966122464233
Ethiopia,6,0,33.68695977042628
Ethiopia,6,0,-2.5353869721952407
Ethiopia,6,0,8.51038983673927
Ethiopia,6,0,-5.762243118625547
Ethiopia,6,0,40.42435172451153
Ethiopia,6,0,-12.730124797455824
Ethiopia,6,0,-5.197554547381335
Ethiopia,6,0,0.10637987295924087
Ethiopia,6,0,2.2339773321440584
Ethiopia,6,0,10.407497571179066
Ethiopia,6,0,-4.787094283165839
Ethiopia,6,0,16.620032805866256
Ethiopia,6,0,10.106087931127883
Ethiopia,6,0,70.41717344560647
Ethiopia,6,0,74.46688067968569
Ethiopia,6,0,-0.2659496823981022
Ethiopia,6,0,5.673593224492847
Ethiopia,6,0,38.11945447706131
Ethiopia,6,0,2.3758171627563796
Ethiopia,6,0,9.574188566331678
Ethiopia,6,0,-11.879085813781897
Ethiopia,6,0,22.18020351200172
Ethiopia,6,0,16.311580520416936
Ethiopia,6,0,36.5237563826727
Ethiopia,6,0,-6.02819280102365
Ethiopia,6,0,17.729978826540147
Ethiopia,6,0,15.85060107092689
Ethiopia,6,0,0.0
Ethiopia,6,0,11.169886660720293
Ethiopia,6,0,16.896669821692758
Ethiopia,6,0,-0.7091991530616059
Ethiopia,6,0,-11.258536554852993
Ethiopia,6,0,6.294142483421751
Ethiopia,6,0,12.295861517232726
Ethiopia,6,0,1.9680276497459561
Ethiopia,6,0,9.66283846046438
Ethiopia,6,0,-3.7232955535734304
Ethiopia,6,0,3.7055655747468905
Ethiopia,6,0,3.900595341838832
Ethiopia,6,0,-11.169886660720293
Ethiopia,6,0,9.716028396944
Ethiopia,6,0,8.882719392096613
Ethiopia,6,0,2.4821970357156204
Ethiopia,6,0,-5.017584007910862
Ethiopia,6,0,6.294142483421751
Ethiopia,6,0,13.120184331639708
Ethiopia,6,0,9.928788142862482
Ethiopia,6,0,0.8864989413270072
Ethiopia,6,0,-5.602673309186686
Ethiopia,6,0,10.052897994648262
Ethiopia,6,0,7.003341636483357
Ethiopia,6,0,3.120476273471066
Ethiopia,6,0,1.0637987295924087
Ethiopia,6,0,1.8616477767867152
Ethiopia,6,0,5.407643542094744
Ethiopia,6,0,0.0
Ethiopia,6,0,1.4183983061232117
Ethiopia,6,0,11.276266533679532
Ethiopia,6,0,11.879085813781897
Ethiopia,6,0,10.637987295924088
Ethiopia,6,0,5.762243118625547
Ethiopia,6,0,2.2339773321440584
Ethiopia,6,0,-0.4432494706635036
Ethiopia,6,0,1.5070482002559125
Ethiopia,6,0,9.60964852398476
Ethiopia,6,0,-11.879085813781897
Ethiopia,6,0,-39.89245235971533
Ethiopia,6,0,8.740879561484292
Ethiopia,6,0,-0.4432494706635036
Ethiopia,6,0,5.673593224492847
Ethiopia,6,0,21.630574168378978
Ethiopia,6,0,10.637987295924088
Ethiopia,6,0,17.02077967347854
Ethiopia,6,0,5.850893012758248
Ethiopia,6,0,0.8864989413270072
Ethiopia,6,0,24.29007099236
Ethiopia,6,0,1.0637987295924087
Ethiopia,6,0,10.106087931127883
Ethiopia,6,0,-1.0815287084189489
Ethiopia,6,0,8.864989413270074
Ethiopia,6,0,18.616477767867153
Ethiopia,6,0,11.258536554852993
Ethiopia,6,0,-1.7729978826540145
Ethiopia,6,0,26.57310876884488
Ethiopia,6,0,19.50297670919416
Ethiopia,6,0,13.155644289292788
Ethiopia,6,0,22.658912940318306
Ethiopia,6,0,4.87574417729854
Ethiopia,6,0,-7.411131149493781
Ethiopia,6,0,15.247781790824526
Ethiopia,6,0,7.588430937759182
Ethiopia,6,0,-0.8864989413270072
Ethiopia,6,0,9.308238883933576
Ethiopia,6,0,2.659496823981022
Ethiopia,6,0,12.588284966843503
Ethiopia,6,0,7.765730726024584
Ethiopia,6,0,2.6949567816341022
Ethiopia,6,0,1.2386701687070072
Ethiopia,6,0,7.641620874238803
Ethiopia,6,0,-15.956980943886132
Ethiopia,6,0,21.275974591848176
Ethiopia,6,0,4.3261148336757955
Ethiopia,6,0,2.8367966122464234
Ethiopia,6,0,3.5991857017876496
Ethiopia,6,0,1.950297670919416
Ethiopia,6,0,12.588284966843503
Ethiopia,6,0,-2.6949567816341022
Ethiopia,6,0,0.0
Ethiopia,6,0,1.2410985178578102
Ethiopia,6,0,3.1382062522976057
Ethiopia,6,0,0.0
Ethiopia,6,0,-3.421885913522248
Ethiopia,6,0,0.0
Ethiopia,6,0,6.223222568115591
Ethiopia,6,0,31.913961887772263
Ethiopia,6,0,-0.8864989413270072
Ethiopia,6,0,3.014096400511825
Ethiopia,6,0,-0.5318993647962044
Ethiopia,6,0,3.5105358076549487
Ethiopia,6,0,17.233539419397022
Ethiopia,6,0,0.2659496823981022
Ethiopia,6,0,2.304897247450219
Ethiopia,6,0,-8.244440154341168
Ethiopia,6,0,3.0495563581649052
Ethiopia,6,0,0.5318993647962044
Ethiopia,6,0,-2.8367966122464234
Ethiopia,6,0,1.7729978826540145
Ethiopia,6,0,0.5318993647962044
Ethiopia,6,0,19.148377132663356
Ethiopia,6,0,0.0
Ethiopia,6,0,32.21537152782344
Ethiopia,6,0,-1.9692096302985251
Ethiopia,6,0,3.1913961887772264
Ethiopia,6,0,15.283241748477606
Ethiopia,6,0,0.0
Ethiopia,6,0,1.5247781790824526
Ethiopia,6,0,4.645254452553518
Ethiopia,6,0,0.024481941704052865
Ethiopia,6,0,-16.648450118121197
Ethiopia,6,0,-8.226710175514627
Ethiopia,6,0,0.5318993647962044
Ethiopia,6,0,-33.9174494951713
Ethiopia,6,0,-10.106087931127883
Ethiopia,6,0,0.07091991530616058
Ethiopia,6,0,3.280046082909927
Ethiopia,6,0,9.308238883933576
Ethiopia,6,0,0.8333090048473869
Ethiopia,6,0,4.255194918369635
Ethiopia,6,0,0.975148835459708
Ethiopia,6,0,2.4821970357156204
Ethiopia,6,0,4.432494706635037
Ethiopia,6,0,1.0637987295924087
Ethiopia,6,0,0.0
Ethiopia,6,0,-1.0637987295924087
Ethiopia,6,0,-0.21275974591848174
Ethiopia,6,0,1.329748411990511
Ethiopia,6,0,2.8367966122464234
Ethiopia,6,0,0.0
Ethiopia,6,0,1.7729978826540145
Ethiopia,6,0,-0.12410985178578102
Ethiopia,6,0,3.63464565944073
Ethiopia,6,0,-12.0563856020473
Ethiopia,6,0,0.0
Ethiopia,6,0,1.4183983061232117
Ethiopia,6,0,-0.4432494706635036
Ethiopia,6,0,3.545995765308029
Ethiopia,6,0,4.255194918369635
Ethiopia,6,0,14.183983061232116
Ethiopia,6,0,11.790435919649196
Ethiopia,6,0,4.006975214798073
Ethiopia,6,0,-2.1275974591848175
Ethiopia,6,0,3.776485490053051
Ethiopia,6,0,-19.041997259704118
Ethiopia,6,0,7.26929131888146
Ethiopia,6,0,-0.8864989413270072
Ethiopia,6,0,-1.1524486237251095
Ethiopia,6,0,7.233831361228379
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,5.230343753829343
Ethiopia,6,0,12.410985178578102
Ethiopia,6,0,5.318993647962044
Ethiopia,6,0,3.545995765308029
Ethiopia,6,0,2.4821970357156204
Ethiopia,6,0,15.956980943886132
Ethiopia,6,0,-1.7729978826540145
Ethiopia,6,0,-3.545995765308029
Ethiopia,6,0,2.659496823981022
Ethiopia,6,0,-8.51038983673927
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,12.09184555970038
Ethiopia,6,0,0.0
Ethiopia,6,0,1.1524486237251095
Ethiopia,6,0,16.754829991080438
Ethiopia,6,0,10.99258687245489
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,7.446591107146861
Ethiopia,6,0,-0.17729978826540146
Ethiopia,6,0,7.889840577810365
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,-8.102600323728847
Ethiopia,6,0,29.07716527552584
Ethiopia,6,0,-8.864989413270074
Ethiopia,6,0,32.00261178190496
Ethiopia,6,0,19.50297670919416
Ethiopia,6,0,4.556604558420817
Ethiopia,6,0,30.14096400511825
Ethiopia,6,0,-37.94215468879591
Ethiopia,6,0,-4.255194918369635
Ethiopia,6,0,-7.623890895412263
Ethiopia,6,0,11.347186448985694
Ethiopia,6,0,10.815287084189489
Ethiopia,6,0,48.42154178349821
Ethiopia,6,0,36.6124062768054
Ethiopia,6,0,0.0
Ethiopia,6,0,168.0801992756006
Ethiopia,6,0,12.2336853903127
Ethiopia,6,0,2.659496823981022
Ethiopia,6,0,0.0
Ethiopia,6,0,29.07716527552584
Ethiopia,6,1,33.36782015154856
Ethiopia,6,1,4.432494706635037
Ethiopia,6,1,6.205492589289051
Ethiopia,6,1,11.861355834955358
Ethiopia,6,1,7.091991530616058
Ethiopia,6,1,-1.950297670919416
Ethiopia,6,1,22.605723003838687
Ethiopia,6,1,27.94244663062727
Ethiopia,6,1,7.570700958932642
Ethiopia,6,1,5.673593224492847
Ethiopia,6,1,21.417814422460495
Ethiopia,6,1,8.333090048473869
Ethiopia,6,1,37.84252744449131
Ethiopia,6,1,1.7729978826540145
Ethiopia,6,1,23.9354714158292
Ethiopia,6,1,59.92732843370569
Ethiopia,6,1,0.9396888778066277
Ethiopia,6,1,-10.637987295924088
Ethiopia,6,1,2.4821970357156204
Ethiopia,6,1,0.0
Ethiopia,6,1,-4.5034146219411975
Ethiopia,6,1,-0.8864989413270072
Ethiopia,6,1,-8.244440154341168
Ethiopia,6,1,1.7729978826540145
Ethiopia,6,1,2.659496823981022
Ethiopia,6,1,-7.091991530616058
Ethiopia,6,1,17.90727861480555
Ethiopia,6,1,0.0
Ethiopia,6,1,5.850893012758248
Ethiopia,6,1,3.3332360193895476
Ethiopia,6,1,6.772851911738336
Ethiopia,6,1,25.708469298483212
Ethiopia,6,1,-2.659496823981022
Ethiopia,6,1,2.5885769086748613
Ethiopia,6,1,3.014096400511825
Ethiopia,6,1,0.49643940714312407
Ethiopia,6,1,-17.729978826540147
Ethiopia,6,1,0.0
Ethiopia,6,1,0.6205492589289051
Ethiopia,6,1,58.50893012758248
Ethiopia,6,1,11.382646406638774
Ethiopia,6,1,20.478125544653867
Ethiopia,6,1,11.772705940822657
Ethiopia,6,1,14.71588242602832
Ethiopia,6,1,10.726637190056788
Ethiopia,6,1,-6.06365275867673
Ethiopia,6,1,-1.7375379250009342
Ethiopia,6,1,5.992732843370569
Ethiopia,6,1,-32.09126167603766
Ethiopia,6,1,24.4673707806254
Ethiopia,6,1,17.729978826540147
Ethiopia,6,1,15.868331049753431
Ethiopia,6,1,13.102454352813167
Ethiopia,6,1,17.854088678325926
Ethiopia,6,1,14.53858263776292
Ethiopia,6,1,7.801190683677664
Ethiopia,6,1,5.053043965563941
Ethiopia,6,1,97.83402316484852
Ethiopia,6,1,25.92122904440169
Ethiopia,6,1,-6.826041848217956
Ethiopia,6,1,26.696976218576392
Ethiopia,6,1,2.1275974591848175
Ethiopia,6,1,17.02077967347854
Ethiopia,6,1,6.02819280102365
Ethiopia,6,1,11.524486237251095
Ethiopia,6,1,1.9325676920928758
Ethiopia,6,1,-6.914691742350657
Ethiopia,6,1,13.829383484701314
Ethiopia,6,1,10.283387719393284
Ethiopia,6,1,11.701786025516496
Ethiopia,6,1,-7.446591107146861
Ethiopia,6,1,12.0563856020473
Ethiopia,6,1,13.652083696435913
Ethiopia,6,1,18.971077344397955
Ethiopia,6,1,6.02819280102365
Ethiopia,6,1,5.549483372707066
Ethiopia,6,1,0.0
Ethiopia,6,1,12.375525220925022
Ethiopia,6,1,15.070482002559125
Ethiopia,6,1,15.425081579089927
Ethiopia,6,1,-2.2517073109705987
Ethiopia,6,1,28.438886037770395
Ethiopia,6,1,6.294142483421751
Ethiopia,6,1,0.0
Ethiopia,6,1,-0.7091991530616059
Ethiopia,6,1,2.304897247450219
Ethiopia,6,1,-10.460687507658687
Ethiopia,6,1,13.33294407755819
Ethiopia,6,1,8.864989413270074
Ethiopia,6,1,-17.729978826540147
Ethiopia,6,1,0.602819280102365
Ethiopia,6,1,26.683618133942918
Ethiopia,6,1,-0.17729978826540146
Ethiopia,6,1,3.741025532399971
Ethiopia,6,1,3.0495563581649052
Ethiopia,6,1,-5.3721835844416646
Ethiopia,6,1,7.978490471943066
Ethiopia,6,1,1.099258687245489
Ethiopia,6,1,5.673593224492847
Ethiopia,6,1,9.219588989800876
Ethiopia,6,1,9.008286902664093
Ethiopia,6,1,3.900595341838832
Ethiopia,6,1,1.6488880308682337
Ethiopia,6,1,1.5956980943886132
Ethiopia,6,1,0.0
Ethiopia,6,1,-15.956980943886132
Ethiopia,6,1,18.675255937419298
Ethiopia,6,1,11.914545771434979
Ethiopia,6,1,10.815287084189489
Ethiopia,6,1,-5.549483372707066
Ethiopia,6,1,-7.091991530616058
Ethiopia,6,1,8.155790260208468
Ethiopia,6,1,5.939542906890948
Ethiopia,6,1,14.893182214293722
Ethiopia,6,1,15.956980943886132
Ethiopia,6,1,8.155790260208468
Ethiopia,6,1,3.1913961887772264
Ethiopia,6,1,7.801190683677664
Ethiopia,6,1,6.914691742350657
Ethiopia,6,1,29.16581516965854
Ethiopia,6,1,3.8651353841857516
Ethiopia,6,1,0.0
Ethiopia,6,1,-2.1275974591848175
Ethiopia,6,1,14.183983061232116
Ethiopia,6,1,2.925446506379124
Ethiopia,6,1,0.0
Ethiopia,6,1,0.21275974591848174
Ethiopia,6,1,-4.184275003063474
Ethiopia,6,1,28.36796612246423
Ethiopia,6,1,34.928058288284085
Ethiopia,6,1,2.6417668451544816
Ethiopia,6,1,12.16276547500654
Ethiopia,6,1,6.595552123472935
Ethiopia,6,1,33.59830987629358
Ethiopia,6,1,-1.0637987295924087
Ethiopia,6,1,16.666180096947738
Ethiopia,6,1,4.432494706635037
Ethiopia,6,1,19.50297670919416
Ethiopia,6,1,17.003049694652
Ethiopia,6,1,8.864989413270074
Ethiopia,6,1,-177.21113837126876
Ethiopia,6,1,3.9183253206653723
Ethiopia,6,1,3.014096400511825
Ethiopia,6,1,11.843625856128817
Ethiopia,6,1,6.826041848217956
Ethiopia,6,1,5.673593224492847
Ethiopia,6,1,3.9715152571449925
Ethiopia,6,1,6.506902229340233
Ethiopia,6,1,22.517073109705986
Ethiopia,6,1,2.2517073109705987
Ethiopia,6,1,-0.8864989413270072
Ethiopia,6,1,4.964394071431241
Ethiopia,6,1,16.666180096947738
Ethiopia,6,1,8.42173994260657
Ethiopia,6,1,6.914691742350657
Ethiopia,6,1,22.676642919144847
Ethiopia,6,1,0.8864989413270072
Ethiopia,6,1,0.35459957653080293
Ethiopia,6,1,-0.17729978826540146
Ethiopia,6,1,8.864989413270074
Ethiopia,6,1,-2.304897247450219
Ethiopia,6,1,0.0
Ethiopia,6,1,18.527827873734452
Ethiopia,6,1,8.244440154341168
Ethiopia,6,1,0.17729978826540146
Ethiopia,6,1,11.524486237251095
Ethiopia,6,1,-0.08864989413270073
Ethiopia,6,1,0.8864989413270072
Ethiopia,6,1,14.183983061232116
Ethiopia,6,1,19.680276497459563
Ethiopia,6,1,17.729978826540147
Ethiopia,6,1,-13.474783908170512
Ethiopia,6,1,3.4750758500018684
Ethiopia,6,1,-3.63464565944073
Ethiopia,6,1,57.30329156737775
Ethiopia,6,1,7.446591107146861
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,1.0460687507658686
Ethiopia,6,0,5.318993647962044
Ethiopia,6,0,0.0
Ethiopia,6,0,-19.50297670919416
Ethiopia,6,0,1.5956980943886132
Ethiopia,6,0,1.1347186448985693
Ethiopia,6,0,6.13457267398289
Ethiopia,6,0,7.091991530616058
Ethiopia,6,0,21.89652385077708
Ethiopia,6,0,-13.102454352813167
Ethiopia,6,0,10.159277867607504
Ethiopia,6,0,-0.21275974591848174
Ethiopia,6,0,0.0
Ethiopia,6,0,-0.7446591107146862
Ethiopia,6,0,12.801044712761986
Ethiopia,6,0,6.11684269515635
Ethiopia,6,0,0.0
Ethiopia,6,0,-7.748000747198044
Ethiopia,6,0,-7.446591107146861
Ethiopia,6,0,3.8119454477061314
Ethiopia,6,0,3.900595341838832
Ethiopia,6,0,3.68783559592035
Ethiopia,6,0,6.489172250513693
Ethiopia,6,0,1.6666180096947738
Ethiopia,6,0,6.560092165819854
Ethiopia,6,0,-0.35459957653080293
Ethiopia,6,0,20.212175862255766
Ethiopia,6,0,4.609794494900438
Ethiopia,6,0,6.382792377554453
Ethiopia,6,0,2.198517374490978
Ethiopia,6,0,-13.441752299668233
Ethiopia,6,0,2.304897247450219
Ethiopia,6,0,3.5991857017876496
Ethiopia,6,0,0.0
Ethiopia,6,0,5.514023415053986
Ethiopia,6,0,-5.318993647962044
Ethiopia,6,0,1.5720552368811516
Ethiopia,6,0,-23.492221945165692
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,22.80075277093063
Ethiopia,6,0,-4.255194918369635
Ethiopia,6,0,0.1943012082390993
Ethiopia,6,0,1.3474783908170511
Ethiopia,6,0,2.8367966122464234
Ethiopia,6,0,25.76165923496283
Ethiopia,6,0,12.2336853903127
Ethiopia,6,0,23.492221945165692
Ethiopia,6,0,53.189936479620435
Ethiopia,6,0,-5.722168323649116
Ethiopia,6,0,3.5666410616979665
Ethiopia,6,0,-11.347186448985694
Ethiopia,6,0,-0.09982230220764624
Ethiopia,6,0,-1.0637987295924087
Ethiopia,6,0,7.091991530616058
Ethiopia,6,0,42.02004981890015
Ethiopia,6,0,3.4573458711753284
Ethiopia,6,0,15.247781790824526
Ethiopia,6,0,24.821970357156204
Ethiopia,6,0,5.283533690308963
Ethiopia,6,0,-13.40386399286435
Ethiopia,6,0,5.197555629533363
Ethiopia,6,0,82.26710175514627
Ethiopia,6,0,1.8084578403070948
Ethiopia,6,0,21.541924274246277
Ethiopia,6,0,0.0
Ethiopia,6,0,-1.0283387719393284
Ethiopia,6,0,-7.3402112341876204
Ethiopia,6,0,-36.1691568061419
Ethiopia,6,0,-8.45719990025965
Ethiopia,6,0,14.71588242602832
Ethiopia,6,0,-10.265657740566745
Ethiopia,6,0,-6.2443526686140665
Ethiopia,6,0,9.616740948376187
Ethiopia,6,0,22.907132643889867
Ethiopia,6,0,19.293617084947613
Ethiopia,6,0,14.095333167099415
Ethiopia,6,0,0.0
Ethiopia,6,0,2.7481467181137225
Ethiopia,6,0,-0.8864989413270072
Ethiopia,6,0,6.489172250513693
Ethiopia,6,0,10.99258687245489
Ethiopia,6,0,31.55936231124146
Ethiopia,6,0,2.0037305505293195
Ethiopia,6,0,0.0
Ethiopia,6,0,2.3935471415829195
Ethiopia,6,0,30.54875351812867
Ethiopia,6,0,40.725761364562715
Ethiopia,6,0,3.262316104083387
Ethiopia,6,0,12.0563856020473
Ethiopia,6,0,48.58014198472
Ethiopia,6,0,7.216101382401839
Ethiopia,6,0,1.7729978826540145
Ethiopia,6,0,18.049118445417868
Ethiopia,6,0,0.0
Ethiopia,6,0,19.50297670919416
Ethiopia,6,0,12.960614522200846
Ethiopia,6,0,3.1382062522976057
Ethiopia,6,0,20.034876073990365
Ethiopia,6,0,-8.794069497963912
Ethiopia,6,0,2.659496823981022
Ethiopia,6,0,19.768926391592263
Ethiopia,6,0,1.5956980943886132
Ethiopia,6,0,13.297484119905109
Ethiopia,6,0,41.665450242369346
Ethiopia,6,1,5.318993647962044
Ethiopia,6,1,14.183983061232116
Ethiopia,6,1,8.864989413270074
Ethiopia,6,1,14.183983061232116
Ethiopia,6,1,8.864989413270074
Ethiopia,6,1,-8.244440154341168
Ethiopia,6,1,0.0
Ethiopia,6,1,4.255194918369635
Ethiopia,6,1,1.1701786025516496
Ethiopia,6,1,4.255194918369635
Ethiopia,6,1,0.0
Ethiopia,6,1,3.900595341838832
Ethiopia,6,1,8.155790260208468
Ethiopia,6,1,1.7729978826540145
Ethiopia,6,1,-3.68783559592035
Ethiopia,6,1,-5.850893012758248
Ethiopia,6,1,0.0
Ethiopia,6,1,0.0
Ethiopia,6,1,-16.84347988521314
Ethiopia,6,1,13.829383484701314
Ethiopia,6,1,0.0
Ethiopia,6,1,1.0637987295924087
Ethiopia,6,1,-13.297484119905109
Ethiopia,6,1,7.978490471943066
Ethiopia,6,1,0.0
Ethiopia,6,1,4.787094283165839
Ethiopia,6,1,2.2339773321440584
Ethiopia,6,1,8.51038983673927
Ethiopia,6,1,10.637987295924088
Ethiopia,6,1,8.51038983673927
Ethiopia,6,1,-4.609794494900438
Ethiopia,6,1,0.12410985178578102
Ethiopia,6,1,-1.4183983061232117
Ethiopia,6,1,-2.659496823981022
Ethiopia,6,1,2.1275974591848175
Ethiopia,6,1,-7.978490471943066
Ethiopia,6,1,-14.361282849497519
Ethiopia,6,1,-19.148377132663356
Ethiopia,6,1,0.8864989413270072
Ethiopia,6,1,2.659496823981022
Ethiopia,6,1,1.4183983061232117
Ethiopia,6,1,6.914691742350657
Ethiopia,6,1,18.616477767867153
Ethiopia,6,1,-1.0637987295924087
Ethiopia,6,1,-1.0637987295924087
Ethiopia,6,1,-1.0637987295924087
Ethiopia,6,1,0.0
Ethiopia,6,1,0.7091991530616059
Ethiopia,6,1,1.950297670919416
Ethiopia,6,1,0.0
Ethiopia,6,1,2.4821970357156204
Ethiopia,6,1,17.339919292356264
Ethiopia,6,1,39.36103779902766
Ethiopia,6,1,315.114913684098
Ethiopia,6,1,71.09721509442599
Ethiopia,6,1,56.02673309186686
Ethiopia,6,1,2.1630574168378978
Ethiopia,6,1,12.410985178578102
Ethiopia,6,1,3.5991857017876496
Ethiopia,6,1,15.425081579089927
Ethiopia,6,1,16.311580520416936
Ethiopia,6,1,0.5318993647962044
Ethiopia,6,1,6.365062398727912
Ethiopia,6,1,-96.2490080752802
Ethiopia,6,1,38.11945447706131
Ethiopia,6,1,7.3224812553610805
Ethiopia,6,1,1.329748411990511
Ethiopia,6,1,9.964248100515562
Ethiopia,6,1,1.684347988521314
Ethiopia,6,1,6.11684269515635
Ethiopia,6,1,0.6205492589289051
Ethiopia,6,1,-6.826041848217956
Ethiopia,6,1,0.8864989413270072
Ethiopia,6,1,-1.1347186448985693
Ethiopia,6,1,-2.659496823981022
Ethiopia,6,1,154.81817511334856
Ethiopia,6,1,22.00290372373632
Ethiopia,6,1,19.50297670919416
Ethiopia,6,1,-34.16566919874286
Ethiopia,6,1,11.169886660720293
Ethiopia,6,1,24.041851288788436
Ethiopia,6,1,33.243710299762775
Ethiopia,6,1,14.698152447201782
Ethiopia,6,1,0.0
Ethiopia,6,1,4.964394071431241
Ethiopia,6,1,26.240368663279416
Ethiopia,6,1,79.60760493116526
Ethiopia,6,1,682.2141252876118
Ethiopia,6,1,67.55121932911796
Ethiopia,6,1,-98.43951752476407
Ethiopia,6,0,39.644232656143764
Ethiopia,6,0,5.833163033931708
Ethiopia,6,0,10.86847702066911
Ethiopia,6,0,20.070336031643446
Ethiopia,6,0,18.31506812781597
Ethiopia,6,0,0.0
Ethiopia,6,0,25.40705965843203
Ethiopia,6,0,-2.8899865487260437
Ethiopia,6,0,0.2659496823981022
Ethiopia,6,0,51.700618258191064
Ethiopia,6,0,11.577676173730715
Ethiopia,6,0,9.678624894248655
Ethiopia,6,0,5.850893012758248
Ethiopia,6,0,4.609794494900438
Ethiopia,6,0,38.56270394772482
Ethiopia,6,0,-3.545995765308029
Ethiopia,6,0,35.9032071237438
Ethiopia,6,0,10.637987295924088
Ethiopia,6,0,12.375525220925022
Ethiopia,6,0,24.875160293635826
Ethiopia,6,0,24.396450865319242
Ethiopia,6,0,0.9928788142862481
Ethiopia,6,0,23.332652135726832
Ethiopia,6,0,9.219588989800876
Ethiopia,6,0,5.318993647962044
Ethiopia,6,0,-5.584943330360146
Ethiopia,6,0,0.0
Ethiopia,6,0,18.793777556132554
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,-24.821970357156204
Ethiopia,6,0,15.070482002559125
Ethiopia,6,0,0.0
Ethiopia,6,0,-13.084724373986628
Ethiopia,6,0,3.368695977042628
Ethiopia,6,0,35.9032071237438
Ethiopia,6,0,-10.744367168883329
Ethiopia,6,0,26.683618133942918
Ethiopia,6,0,-4.521144600767737
Ethiopia,6,0,39.89245235971533
Ethiopia,6,0,9.574188566331678
Ethiopia,6,0,1.7729978826540145
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,0.0
Ethiopia,6,0,-15.425081579089927
Ethiopia,6,0,40.06975214798073
